Season,Name,Team,AVG,BB%,R,NameASCII,PlayerId,MLBAMID
1998,"Kevin Millwood","ATL",0.08,0.095238095,1,"Kevin Millwood",106,119154
1998,"Mike Remlinger","CIN",0.106382978,0.035714285,1,"Mike Remlinger",111,121060
1998,"Darren Oliver","- - -",0.103448275,0.033333333,1,"Darren Oliver",206,119984
1998,"Mark Bellhorn","OAK",0.083333333,0.1875,1,"Mark Bellhorn",264,110840
1998,"Joey Hamilton","SDP",0.14084507,0.013513513,1,"Joey Hamilton",328,115383
1998,"Benny Agbayani","NYM",0.133333333,0.0625,1,"Benny Agbayani",416,133742
1998,"Dennys Reyes","- - -",0.058823529,0,1,"Dennys Reyes",444,121096
1998,"Mike Lowell","NYY",0.266666666,0,1,"Mike Lowell",527,136780
1998,"Paul Byrd","PHI",0.166666666,0.05,1,"Paul Byrd",594,111838
1998,"Jeff Suppan","ARI",0.272727272,0,1,"Jeff Suppan",633,122987
1998,"Andy Ashby","SDP",0.111111111,0.024096385,1,"Andy Ashby",637,110351
1998,"Doug Mientkiewicz","MIN",0.2,0.137931034,1,"Doug Mientkiewicz",741,137006
1998,"A.J. Pierzynski","MIN",0.3,0.076923076,1,"A.J. Pierzynski",746,150229
1998,"Carl Pavano","MON",0.157894736,0,1,"Carl Pavano",790,134321
1998,"Mike Thurman","MON",0,0.074074074,1,"Mike Thurman",852,123327
1998,"Al Leiter","NYM",0.105263157,0.101449275,1,"Al Leiter",883,117652
1998,"Tomas Perez","TOR",0.111111111,0.09090909,1,"Tomas Perez",965,120416
1998,"Bobby Jones","NYM",0.1875,0.032258064,1,"Bobby Jones",1039,116717
1998,"John Halama","HOU",0,0.153846153,1,"John Halama",1080,134280
1998,"Jason Schmidt","PIT",0.096774193,0.025974025,1,"Jason Schmidt",1131,121834
1998,"Wilson Delgado","SFG",0.166666666,0.076923076,1,"Wilson Delgado",1150,113234
1998,"Matt Morris","STL",0.068965517,0.121951219,1,"Matt Morris",1172,119403
1998,"Steve Woodard","MIL",0.14,0,1,"Steve Woodard",1285,124548
1998,"Mark Johnson","ANA",0.071428571,0,1,"Mark Johnson",1376,116610
1998,"Alex Cora","LAD",0.121212121,0.052631578,1,"Alex Cora",1386,133321
1998,"Dave McCarty","SEA",0.277777777,0.217391304,1,"Dave McCarty",1462,118560
1998,"Cal Eldred","MIL",0.125,0.051282051,1,"Cal Eldred",1653,113793
1998,"Damon Hollins","- - -",0.2,0,1,"Damon Hollins",1919,132360
1998,"Rafael Belliard","ATL",0.25,0,1,"Rafael Belliard",1000811,110841
1998,"Brian Bohanon","- - -",0.279069767,0.040816326,1,"Brian Bohanon",1001126,111155
1998,"Mark Clark","CHC",0.064516129,0.04109589,1,"Mark Clark",1002296,112332
1998,"Joe Fontenot","FLA",0,0,1,"Joe Fontenot",1004206,133227
1998,"Mike Grace","PHI",0.086956521,0.071428571,1,"Mike Grace",1004915,115008
1998,"Charlie Greene","BAL",0.19047619,0,1,"Charlie Greene",1004987,115098
1998,"Andy Larkin","FLA",0.137931034,0.03125,1,"Andy Larkin",1007345,117500
1998,"Scott Livingstone","MON",0.209090909,0.042372881,1,"Scott Livingstone",1007677,117837
1998,"Torey Lovullo","CLE",0.210526315,0.047619047,1,"Torey Lovullo",1007783,117950
1998,"Rafael Medina","FLA",0.052631578,0,1,"Rafael Medina",1008716,133241
1998,"Hensley Meulens","ARI",0.066666666,0,1,"Hensley Meulens",1008816,119004
1998,"Trey Moore","MON",0.235294117,0.052631578,1,"Trey Moore",1009130,134340
1998,"Warren Newson","TEX",0.19047619,0.045454545,1,"Warren Newson",1009549,119752
1998,"Bronswell Patrick","MIL",0.2,0.111111111,1,"Bronswell Patrick",1010054,132940
1998,"Angel Pena","LAD",0.23076923,0,1,"Angel Pena",1010141,136723
1998,"John Roskos","FLA",0.1,0,1,"John Roskos",1011221,132786
1998,"Pete Smith","- - -",0.0625,0.105263157,1,"Pete Smith",1012191,122443
1998,"Scott Stahoviak","MIN",0.105263157,0,1,"Scott Stahoviak",1012384,122641
1998,"Pedro Valdes","CHC",0.217391304,0.041666666,1,"Pedro Valdes",1013315,123597
1998,"Paul Wagner","MIL",0.157894736,0,1,"Paul Wagner",1013490,123789
1998,"Derrick White","- - -",0.052631578,0,1,"Derrick White",1013863,124163
1998,"Eddie Williams","SDP",0.142857142,0.064516129,1,"Eddie Williams",1013996,124305
1999,"Randy Johnson","ARI",0.12371134,0,1,"Randy Johnson",60,116615
1999,"Ernie Young","ARI",0.181818181,0.2,1,"Ernie Young",79,124696
1999,"Dustin Hermanson","MON",0.046875,0.04,1,"Dustin Hermanson",195,115812
1999,"Donovan Osborne","STL",0.1,0,1,"Donovan Osborne",299,120085
1999,"Scott Sullivan","CIN",0,0,1,"Scott Sullivan",357,122975
1999,"Scott Elarton","HOU",0.192307692,0,1,"Scott Elarton",426,134003
1999,"Denny Neagle","CIN",0.162162162,0.023255813,1,"Denny Neagle",441,119673
1999,"John Thomson","COL",0.166666666,0.1,1,"John Thomson",453,123307
1999,"A.J. Burnett","FLA",0.117647058,0,1,"A.J. Burnett",512,150359
1999,"Dee Brown","KCR",0.08,0.074074074,1,"Dee Brown",593,150202
1999,"Kevin Brown","LAD",0.064102564,0.021276595,1,"Kevin Brown",642,111554
1999,"Eric Gagne","LAD",0.2,0,1,"Eric Gagne",650,150378
1999,"Odalis Perez","ATL",0.133333333,0,1,"Odalis Perez",668,136602
1999,"David Ortiz","MIN",0,0.2,1,"David Ortiz",745,120074
1999,"Sandy Martinez","CHC",0.166666666,0,1,"Sandy Martinez",784,118359
1999,"Carl Pavano","MON",0.06060606,0.025641025,1,"Carl Pavano",790,134321
1999,"Masato Yoshii","NYM",0.163636363,0,1,"Masato Yoshii",807,134180
1999,"Mike Mussina","BAL",0.272727272,0,1,"Mike Mussina",837,119608
1999,"Bill Pulsipher","MIL",0.142857142,0,1,"Bill Pulsipher",842,120802
1999,"Mike Thurman","MON",0.025,0.02173913,1,"Mike Thurman",852,123327
1999,"Chris Latham","MIN",0.09090909,0,1,"Chris Latham",882,117526
1999,"Al Leiter","NYM",0.105263157,0.028571428,1,"Al Leiter",883,117652
1999,"Bobby Jones","NYM",0.3125,0,1,"Bobby Jones",1039,116717
1999,"Joe Nathan","SFG",0.178571428,0.057142857,1,"Joe Nathan",1122,150274
1999,"Garrett Stephenson","STL",0.074074074,0,1,"Garrett Stephenson",1185,122751
1999,"Calvin Murray","SFG",0.263157894,0.095238095,1,"Calvin Murray",1262,150273
1999,"Ismael Valdez","LAD",0.086206896,0.014492753,1,"Ismael Valdez",1283,123595
1999,"Steve Parris","CIN",0.157894736,0,1,"Steve Parris",1316,120247
1999,"Chris Woodward","TOR",0.23076923,0.068965517,1,"Chris Woodward",1329,218595
1999,"Heath Murray","SDP",0.153846153,0.066666666,1,"Heath Murray",1510,119583
1999,"Andrew Lorraine","CHC",0.133333333,0.05,1,"Andrew Lorraine",1583,117929
1999,"Steve Avery","CIN",0.076923076,0,1,"Steve Avery",1706,110397
1999,"Dan Serafini","CHC",0.083333333,0.1875,1,"Dan Serafini",1812,122007
1999,"Midre Cummings","MIN",0.263157894,0.071428571,1,"Midre Cummings",1927,112937
1999,"Chris Tremie","PIT",0.071428571,0.125,1,"Chris Tremie",1968,123457
1999,"Buddy Carlyle","SDP",0.222222222,0.181818181,1,"Buddy Carlyle",2010,234194
1999,"Jamie Arnold","LAD",0.2,0,1,"Jamie Arnold",1000319,150374
1999,"Mark Brownson","COL",0.111111111,0,1,"Mark Brownson",1001544,136301
1999,"Jason Dellaero","CHW",0.09090909,0.028571428,1,"Jason Dellaero",1003176,150318
1999,"Carlos Garcia","SDP",0.181818181,0.083333333,1,"Carlos Garcia",1004496,114583
1999,"Mike Grace","PHI",0,0.09090909,1,"Mike Grace",1004915,115008
1999,"Juan Guzman","- - -",0.125,0.027777777,1,"Juan Guzman",1005162,115267
1999,"Larry Luebbers","STL",0.125,0.055555555,1,"Larry Luebbers",1007817,117988
1999,"Chad Ogea","PHI",0.09090909,0.072727272,1,"Chad Ogea",1009744,119952
1999,"Chris Petersen","COL",0.153846153,0.133333333,1,"Chris Petersen",1010226,150051
1999,"Pete Schourek","PIT",0,0.096774193,1,"Pete Schourek",1011608,121860
1999,"Kevin Tapani","CHC",0.051282051,0.063829787,1,"Kevin Tapani",1012824,123090
1999,"Lenny Webster","- - -",0.12,0.161290322,1,"Lenny Webster",1013718,124024
2000,"Rod Barajas","ARI",0.23076923,0,1,"Rod Barajas",45,150148
2000,"Kevin Millwood","ATL",0.118644067,0.026666666,1,"Kevin Millwood",106,119154
2000,"Chris Brock","PHI",0.222222222,0,1,"Chris Brock",130,111496
2000,"Dustin Hermanson","MON",0.145454545,0.03076923,1,"Dustin Hermanson",195,115812
2000,"Pat Mahomes","NYM",0.235294117,0.05,1,"Pat Mahomes",291,118163
2000,"Reggie Taylor","PHI",0.09090909,0,1,"Reggie Taylor",358,150114
2000,"Gabe White","COL",0.222222222,0,1,"Gabe White",360,124171
2000,"Scott Williamson","CIN",0.0625,0.09090909,1,"Scott Williamson",361,150182
2000,"Denny Neagle","CIN",0.189189189,0.04347826,1,"Denny Neagle",441,119673
2000,"Julian Tavarez","COL",0.085714285,0,1,"Julian Tavarez",541,123118
2000,"Octavio Dotel","HOU",0.03125,0.025,1,"Octavio Dotel",555,136734
2000,"Wade Miller","HOU",0.1,0,1,"Wade Miller",568,150063
2000,"Eric Gagne","LAD",0.142857142,0,1,"Eric Gagne",650,150378
2000,"Dave Roberts","CLE",0.2,0.153846153,1,"Dave Roberts",670,150353
2000,"Ruben Quevedo","CHC",0.133333333,0,1,"Ruben Quevedo",705,275935
2000,"Casey Blake","MIN",0.1875,0.142857142,1,"Casey Blake",719,232694
2000,"Tony Armas","MON",0.038461538,0.033333333,1,"Tony Armas",761,150393
2000,"Sandy Martinez","FLA",0.222222222,0,1,"Sandy Martinez",784,118359
2000,"Britt Reames","STL",0.166666666,0,1,"Britt Reames",794,337392
2000,"Al Leiter","NYM",0.051724137,0.056338028,1,"Al Leiter",883,117652
2000,"Robert Person","PHI",0.132075471,0.046153846,1,"Robert Person",966,120447
2000,"Cliff Politte","PHI",0.133333333,0.052631578,1,"Cliff Politte",967,131700
2000,"Javier Cardona","DET",0.175,0,1,"Javier Cardona",1023,276345
2000,"Brian Tollberg","SDP",0.09375,0,1,"Brian Tollberg",1055,328092
2000,"Jason Schmidt","PIT",0,0.045454545,1,"Jason Schmidt",1131,121834
2000,"Andy Benes","STL",0.08,0.066666666,1,"Andy Benes",1144,110854
2000,"Toby Hall","TBD",0.166666666,0.076923076,1,"Toby Hall",1210,150134
2000,"Andy Sheets","BOS",0.095238095,0,1,"Andy Sheets",1226,122109
2000,"Hideki Irabu","MON",0.125,0,1,"Hideki Irabu",1255,116400
2000,"Chad Mottola","TOR",0.222222222,0,1,"Chad Mottola",1315,119456
2000,"Brady Clark","CIN",0.272727272,0,1,"Brady Clark",1398,276054
2000,"Rob Bell","CIN",0.066666666,0.020408163,1,"Rob Bell",1492,150174
2000,"Karim Garcia","- - -",0.09090909,0,1,"Karim Garcia",1537,114588
2000,"Chan Perry","CLE",0.071428571,0,1,"Chan Perry",1567,334092
2000,"Greg LaRocca","SDP",0.222222222,0.033333333,1,"Greg LaRocca",1582,342992
2000,"Dan Serafini","PIT",0.083333333,0,1,"Dan Serafini",1812,122007
2000,"Gabe Alvarez","- - -",0.142857142,0.176470588,1,"Gabe Alvarez",1000194,134080
2000,"Sean Berry","- - -",0.14,0.074074074,1,"Sean Berry",1000910,110937
2000,"Tarrik Brock","CHC",0.166666666,0.25,1,"Tarrik Brock",1001459,150031
2000,"Reid Cornelius","FLA",0.135135135,0,1,"Reid Cornelius",1002634,112692
2000,"Alex Fernandez","FLA",0.117647058,0.15,1,"Alex Fernandez",1003993,114073
2000,"Mark Gardner","SFG",0.116279069,0,1,"Mark Gardner",1004529,114610
2000,"Daniel Garibay","CHC",0.133333333,0,1,"Daniel Garibay",1004536,150133
2000,"Mike Johnson","MON",0.181818181,0.038461538,1,"Mike Johnson",1006487,116611
2000,"Tony McKnight","HOU",0,0,1,"Tony McKnight",1008602,150062
2000,"Willie Morales","BAL",0.272727272,0,1,"Willie Morales",1009141,150425
2000,"Charlie O'Brien","MON",0.210526315,0.095238095,1,"Charlie O'Brien",1009685,119889
2000,"Elvis Pena","COL",0.333333333,0.1,1,"Elvis Pena",1010143,341392
2000,"Brian Rose","- - -",0.041666666,0.035714285,1,"Brian Rose",1011201,121450
2000,"John Snyder","MIL",0.078947368,0.047619047,1,"John Snyder",1012253,122511
2000,"Yohanny Valera","MON",0,0.076923076,1,"Yohanny Valera",1013332,282903
2001,"Brian Anderson","ARI",0.135135135,0,1,"Brian Anderson",44,110230
2001,"Joe Crede","CHW",0.22,0.054545454,1,"Joe Crede",227,150317
2001,"Todd Ritchie","PIT",0.152542372,0.042857142,1,"Todd Ritchie",253,121234
2001,"Jose Acevedo","CIN",0.117647058,0,1,"Jose Acevedo",307,406895
2001,"John McDonald","CLE",0.09090909,0.04,1,"John McDonald",395,150348
2001,"Scott Elarton","- - -",0.078947368,0.021276595,1,"Scott Elarton",426,134003
2001,"Ryan Dempster","FLA",0.049180327,0.012820512,1,"Ryan Dempster",517,133225
2001,"Vladimir Nunez","FLA",0.111111111,0.083333333,1,"Vladimir Nunez",532,136727
2001,"Ken Harvey","KCR",0.25,0,1,"Ken Harvey",604,407396
2001,"Giovanni Carrara","LAD",0.25,0,1,"Giovanni Carrara",643,112030
2001,"Odalis Perez","ATL",0.192307692,0,1,"Odalis Perez",668,136602
2001,"Ruben Quevedo","MIL",0.25,0,1,"Ruben Quevedo",705,275935
2001,"Bruce Chen","- - -",0.127659574,0,1,"Bruce Chen",769,136600
2001,"Dicky Gonzalez","NYM",0.1,0.045454545,1,"Dicky Gonzalez",777,276508
2001,"Tomo Ohka","- - -",0.166666666,0,1,"Tomo Ohka",788,219594
2001,"Jorge Velandia","NYM",0,0.181818181,1,"Jorge Velandia",900,123689
2001,"Allen Levrault","MIL",0.06060606,0.024390243,1,"Allen Levrault",925,276368
2001,"David Coggin","PHI",0.06060606,0.055555555,1,"David Coggin",951,150102
